-2 -9.65
-1.9 -9.65
-1.8 -9.725
-1.7 -9.825
-1.6 -9.775
-1.5 -9.875
-1.4 -9.95
-1.3 -10.025
-1.2 -10.175
-1.1 -10.275
-1 -10.35
-0.9 -10.475
-0.8 -10.6
-0.7 -10.75
-0.6 -10.925
-0.5 -11.0625
-0.4 -11.2
-0.3 -11.45
-0.2 -11.625
-0.1 -11.825
1e-05 -12
0.1 -11.825
0.2 -11.625
0.3 -11.5
0.4 -11.225
0.5 -11.075
0.6 -10.925
0.7 -10.75
0.8 -10.6
0.9 -10.475
1 -10.35
1.1 -10.275
1.2 -10.175
1.3 -10.025
1.4 -9.95
1.5 -9.875
1.6 -9.775
1.7 -9.825
1.8 -9.725
1.9 -9.65
2 -9.65
