0 0
0.1 -0.0115646
0.2 0.00576162
0.3 0.0110336
0.4 0.0305764
0.5 0.0181079
0.6 0.0153238
0.7 0.0189027
0.8 0.00666992
0.9 -0.0179105
1 -0.0250565
1.1 -0.0200976
1.2 -0.0289622
