-20 0.000139901
-19.75 0.000143645
-19.5 0.000147554
-19.25 0.000151637
-19 0.000155909
-18.75 0.000160383
-18.5 0.00016508
-18.25 0.000170025
-18 0.000175264
-17.75 0.000180906
-17.5 0.000187365
-17.25 0.000198316
-17 0.000213349
-16.75 0.000207515
-16.5 0.000214521
-16.25 0.00023354
-16 0.000235842
-15.75 0.000237219
-15.5 0.000245293
-15.25 0.000254994
-15 0.000266375
-14.75 0.000281322
-14.5 0.000312168
-14.25 0.00051346
-14 0.000353525
-13.75 0.000389373
-13.5 0.000434943
-13.25 0.000367262
-13 0.000373881
-12.75 0.00038899
-12.5 0.000407338
-12.25 0.000428031
-12 0.000450958
-11.75 0.000476251
-11.5 0.000504161
-11.25 0.000535034
-11 0.000569305
-10.75 0.000607515
-10.5 0.000650335
-10.25 0.000698606
-10 0.000753387
-9.75 0.000816032
-9.5 0.000888304
-9.25 0.000972536
-9 0.00107189
-8.75 0.00119078
-8.5 0.00133554
-8.25 0.0015157
-8 0.00174633
-7.75 0.00205309
-7.5 0.00248421
-7.25 0.00314514
-7 0.00433054
-6.75 0.00736421
-6.5 0.0252754
-6.25 0.0411521
-6 0.0470814
-5.75 0.0556392
-5.5 0.0836833
-5.25 0.10459
-5 0.134964
-4.75 0.185464
-4.5 0.199604
-4.25 0.207957
-4 0.154078
-3.75 0.0789803
-3.5 0.0631674
-3.25 0.0662628
-3 0.0528297
-2.75 0.0534654
-2.5 0.0581416
-2.25 0.0687322
-2 0.103009
-1.75 0.142653
-1.5 0.179086
-1.25 0.213896
-1 0.205946
-0.75 0.222128
-0.5 0.213719
-0.25 0.201603
0 0.204959
0.25 0.169586
0.5 0.106913
0.75 0.0749149
1 0.0629613
1.25 0.055265
1.5 0.0492777
1.75 0.0435761
2 0.0326477
2.25 0.00961271
2.5 0.00540835
2.75 0.00406338
3 0.00339909
3.25 0.00301819
3.5 0.00279404
3.75 0.00267749
4 0.0180301
4.25 0.00267749
4.5 0.00279404
4.75 0.00301819
5 0.00339909
5.25 0.00406338
5.5 0.00540835
5.75 0.00961271
6 0.0326477
6.25 0.0435761
6.5 0.0492777
6.75 0.055265
7 0.0629613
7.25 0.0749149
7.5 0.106913
7.75 0.169586
8 0.204959
8.25 0.201603
8.5 0.213719
8.75 0.222128
9 0.205946
9.25 0.213896
9.5 0.179086
9.75 0.142653
10 0.103009
10.25 0.0687322
10.5 0.0581416
10.75 0.0534654
11 0.0528297
11.25 0.0662628
11.5 0.0631674
11.75 0.0789803
12 0.154078
12.25 0.207957
12.5 0.199604
12.75 0.185464
13 0.134964
13.25 0.10459
13.5 0.0836833
13.75 0.0556392
14 0.0470814
14.25 0.0411521
14.5 0.0252754
14.75 0.0073642
15 0.00433054
15.25 0.00314514
15.5 0.00248421
15.75 0.00205309
16 0.00174633
16.25 0.0015157
16.5 0.00133554
16.75 0.00119078
17 0.00107189
17.25 0.000972536
17.5 0.000888304
17.75 0.000816032
18 0.000753387
18.25 0.000698606
18.5 0.000650336
18.75 0.000607515
19 0.000569305
19.25 0.000535034
19.5 0.000504161
19.75 0.000476251
20 0.000450958
