0 0
0.01 -0.000887574
0.02 -0.00585123
0.03 0.00415382
0.04 0.0040029
0.05 0.00384223
0.06 0.00331861
0.07 0.00269694
0.08 0.00103838
0.09 -0.000659493
0.1 -0.0030027
0.11 0.0192787
0.12 0.0153682
0.13 0.00972565
0.14 0.0287242
0.15 0.0222038
0.16 0.0175842
0.17 0.0346653
0.18 0.0283619
0.19 0.0206206
0.2 0.0362977
0.21 0.0295345
0.22 0.021525
0.23 0.0539651
0.24 0.0280418
0.25 0.0151046
0.26 0.0527126
0.27 0.0369866
0.28 0.0204024
0.29 0.0489145
0.3 0.0166489
0.31 0.0440016
0.32 0.032911
0.33 0.0212884
0.34 0.0540975
0.35 0.0263952
0.36 0.012619
0.37 0.0143625
0.38 0.00866785
0.39 0.0544925
0.4 0.0507749
0.41 0.0538342
0.42 0.0291539
0.43 0.0385965
0.44 0.0478348
0.45 0.0236873
0.46 0.0292724
0.47 0.0328077
0.48 0.0207958
0.49 0.0158503
0.5 0.0241316
