0 0
0.01 0.0275048
0.02 0.0272861
0.03 0.0268828
0.04 0.00161097
0.05 0.0281627
0.06 0.0266812
0.07 0.0268876
0.08 0.0232078
0.09 0.0204545
0.1 0.0157666
0.11 -0.013341
0.12 0.0312212
0.13 0.0269009
0.14 0.0015788
0.15 0.00214688
0.16 0.0226024
0.17 0.0173353
0.18 0.0133537
0.19 0.0583247
0.2 0.0401817
0.21 0.0136763
0.22 0.0461181
0.23 0.0288555
0.24 0.0538824
0.25 0.0781384
0.26 0.0583742
0.27 0.0576102
0.28 0.101863
0.29 0.0920869
0.3 0.0621849
0.31 0.0799517
0.32 0.0849167
0.33 0.104271
0.34 0.0802562
0.35 0.0946116
0.36 0.129477
0.37 0.117383
0.38 0.106823
0.39 0.143781
0.4 0.140232
0.41 0.13364
0.42 0.147729
0.43 0.134958
0.44 0.149517
0.45 0.143252
0.46 0.159371
0.47 0.153311
0.48 0.168717
0.49 0.157653
0.5 0.143969
