-20 0.000175266
-19.75 0.000180908
-19.5 0.00018737
-19.25 0.000198333
-19 0.00021339
-18.75 0.000207526
-18.5 0.000214537
-18.25 0.000233638
-18 0.000235902
-17.75 0.00023723
-17.5 0.000245297
-17.25 0.000254996
-17 0.000266376
-16.75 0.000281323
-16.5 0.000312169
-16.25 0.00051346
-16 0.000353526
-15.75 0.000389373
-15.5 0.000434944
-15.25 0.000367262
-15 0.000373881
-14.75 0.00038899
-14.5 0.000407338
-14.25 0.000428031
-14 0.000450958
-13.75 0.000476251
-13.5 0.000504161
-13.25 0.000535034
-13 0.000569305
-12.75 0.000607515
-12.5 0.000650336
-12.25 0.000698606
-12 0.000753387
-11.75 0.000816032
-11.5 0.000888304
-11.25 0.000972536
-11 0.00107189
-10.75 0.00119078
-10.5 0.00133554
-10.25 0.0015157
-10 0.00174633
-9.75 0.00205309
-9.5 0.00248421
-9.25 0.00314514
-9 0.00433054
-8.75 0.00736421
-8.5 0.0252754
-8.25 0.0411521
-8 0.0470814
-7.75 0.0556392
-7.5 0.0836833
-7.25 0.10459
-7 0.134964
-6.75 0.185464
-6.5 0.199604
-6.25 0.207957
-6 0.154078
-5.75 0.0789803
-5.5 0.0631674
-5.25 0.0662628
-5 0.0528297
-4.75 0.0534654
-4.5 0.0581416
-4.25 0.0687322
-4 0.103009
-3.75 0.142653
-3.5 0.179086
-3.25 0.213896
-3 0.205946
-2.75 0.222128
-2.5 0.213719
-2.25 0.201603
-2 0.204959
-1.75 0.169586
-1.5 0.106913
-1.25 0.0749149
-1 0.0629613
-0.75 0.055265
-0.5 0.0492777
-0.25 0.0435761
0 0.0326477
0.25 0.00961271
0.5 0.00540835
0.75 0.00406338
1 0.00339909
1.25 0.00301819
1.5 0.00279404
1.75 0.00267749
2 0.0180295
2.25 0.00267749
2.5 0.00279404
2.75 0.00301819
3 0.00339909
3.25 0.00406338
3.5 0.00540835
3.75 0.00961271
4 0.0326477
4.25 0.0435761
4.5 0.0492777
4.75 0.055265
5 0.0629613
5.25 0.0749149
5.5 0.106913
5.75 0.169586
6 0.204959
6.25 0.201603
6.5 0.213719
6.75 0.222128
7 0.205946
7.25 0.213896
7.5 0.179086
7.75 0.142653
8 0.103009
8.25 0.0687322
8.5 0.0581416
8.75 0.0534654
9 0.0528297
9.25 0.0662628
9.5 0.0631674
9.75 0.0789803
10 0.154078
10.25 0.207957
10.5 0.199604
10.75 0.185464
11 0.134964
11.25 0.10459
11.5 0.0836833
11.75 0.0556392
12 0.0470814
12.25 0.0411521
12.5 0.0252754
12.75 0.00736421
13 0.00433054
13.25 0.00314514
13.5 0.00248421
13.75 0.00205309
14 0.00174633
14.25 0.0015157
14.5 0.00133554
14.75 0.00119078
15 0.00107189
15.25 0.000972536
15.5 0.000888304
15.75 0.000816032
16 0.000753387
16.25 0.000698606
16.5 0.000650336
16.75 0.000607515
17 0.000569305
17.25 0.000535034
17.5 0.000504161
17.75 0.000476251
18 0.000450958
18.25 0.000428031
18.5 0.000407338
18.75 0.00038899
19 0.000373881
19.25 0.000367262
19.5 0.000434944
19.75 0.000389373
20 0.000353526
