1 -1.58862
2 -1.2338
3 -0.914237
4 -0.657767
5 -0.469309
6 -0.325702
7 -0.219933
8 -0.18064
9 -0.154608
10 -0.134716
11 -0.125264
12 -0.113394
13 -0.0906961
14 -0.0829421
15 -0.0781419
16 -0.0652083
17 -0.0667099
18 -0.0707492
19 -0.0468566
20 -0.0488842
