-1.5 -1.74553
-1.4 -1.82397
-1.3 -1.78863
-1.2 -1.78677
-1.1 -1.65987
-1 -1.50168
-0.9 -1.36612
-0.8 -1.25299
-0.7 -1.0033
-0.6 -0.808047
-0.5 -0.766957
-0.4 -0.498569
-0.3 -0.308406
-0.2 -0.132327
-0.1 -0.065283
0 0
0.1 -0.065283
0.2 -0.132327
0.3 -0.308406
0.4 -0.498569
0.5 -0.766957
0.6 -0.808047
0.7 -1.0033
0.8 -1.25299
0.9 -1.36612
1 -1.50168
1.1 -1.65987
1.2 -1.78677
1.3 -1.78863
1.4 -1.82397
1.5 -1.74553
