-0.5 -5.058
-0.4 -5.084
-0.3 -5.105
-0.2 -5.128
-0.1 -5.152
2.77556e-17 -5.176
0.1 -5.154
0.2 -5.13
0.3 -5.107
0.4 -5.082
0.5 -5.059
