-20 0.000291088
-19.75 0.000303987
-19.5 0.000317855
-19.25 0.000332799
-19 0.000348938
-18.75 0.000366413
-18.5 0.000385383
-18.25 0.000406039
-18 0.000428598
-17.75 0.000453321
-17.5 0.000480515
-17.25 0.000510548
-17 0.000543861
-16.75 0.000580993
-16.5 0.000622603
-16.25 0.000669511
-16 0.000722746
-15.75 0.00078362
-15.5 0.000853831
-15.25 0.000935622
-15 0.00103202
-14.75 0.00114721
-14.5 0.00128719
-14.25 0.00146089
-14 0.00168229
-13.75 0.00197483
-13.5 0.00238176
-13.25 0.00299473
-13 0.00405706
-12.75 0.00655083
-12.5 0.0144842
-12.25 0.0383967
-12 0.0460622
-11.75 0.0538694
-11.5 0.0777912
-11.25 0.101699
-11 0.125076
-10.75 0.175703
-10.5 0.202234
-10.25 0.208905
-10 0.197924
-9.75 0.123591
-9.5 0.0727522
-9.25 0.058437
-9 0.0597972
-8.75 0.0511545
-8.5 0.0526948
-8.25 0.0576818
-8 0.0681584
-7.75 0.103326
-7.5 0.142148
-7.25 0.189347
-7 0.208485
-6.75 0.210763
-6.5 0.224421
-6.25 0.202707
-6 0.204962
-5.75 0.173174
-5.5 0.132647
-5.25 0.0835966
-5 0.06621
-4.75 0.0571795
-4.5 0.0506626
-4.25 0.0449708
-4 0.0370454
-3.75 0.012527
-3.5 0.00564538
-3.25 0.00386687
-3 0.00301631
-2.75 0.00250438
-2.5 0.00215973
-2.25 0.00191257
-2 0.0017285
-1.75 0.00158836
-1.5 0.00148057
-1.25 0.00139774
-1 0.00133497
-0.75 0.00128896
-0.5 0.00125757
-0.25 0.00123975
0 0.00593847
0.25 0.00123975
0.5 0.00125757
0.75 0.00128896
1 0.00133497
1.25 0.00139774
1.5 0.00148057
1.75 0.00158836
2 0.0017285
2.25 0.00191257
2.5 0.00215973
2.75 0.00250438
3 0.00301631
3.25 0.00386687
3.5 0.00564538
3.75 0.012527
4 0.0370454
4.25 0.0449708
4.5 0.0506626
4.75 0.0571795
5 0.06621
5.25 0.0835966
5.5 0.132647
5.75 0.173174
6 0.204962
6.25 0.202707
6.5 0.224421
6.75 0.210763
7 0.208485
7.25 0.189347
7.5 0.142148
7.75 0.103326
8 0.0681584
8.25 0.0576818
8.5 0.0526948
8.75 0.0511545
9 0.0597972
9.25 0.058437
9.5 0.0727522
9.75 0.123591
10 0.197924
10.25 0.208905
10.5 0.202234
10.75 0.175703
11 0.125076
11.25 0.101699
11.5 0.0777912
11.75 0.0538694
12 0.0460622
12.25 0.0383967
12.5 0.0144842
12.75 0.00655083
13 0.00405706
13.25 0.00299473
13.5 0.00238176
13.75 0.00197483
14 0.00168229
14.25 0.00146089
14.5 0.00128719
14.75 0.00114721
15 0.00103202
15.25 0.000935622
15.5 0.000853831
15.75 0.00078362
16 0.000722746
16.25 0.000669511
16.5 0.000622603
16.75 0.000580993
17 0.000543861
17.25 0.000510548
17.5 0.000480515
17.75 0.000453321
18 0.000428598
18.25 0.000406039
18.5 0.000385383
18.75 0.000366413
19 0.000348938
19.25 0.000332799
19.5 0.000317855
19.75 0.000303987
20 0.000291088
