-20 0.000137896
-19.75 0.000140068
-19.5 0.000140035
-19.25 0.00014348
-19 0.000147565
-18.75 0.000152152
-18.5 0.000157626
-18.25 0.000166358
-18 0.000210785
-17.75 0.00018709
-17.5 0.000189326
-17.25 0.000231897
-17 0.000193381
-16.75 0.000195072
-16.5 0.000200454
-16.25 0.00020689
-16 0.000213953
-15.75 0.000221547
-15.5 0.000229658
-15.25 0.000238304
-15 0.00024752
-14.75 0.000257349
-14.5 0.000267845
-14.25 0.000279067
-14 0.000291088
-13.75 0.000303987
-13.5 0.000317855
-13.25 0.000332799
-13 0.000348938
-12.75 0.000366413
-12.5 0.000385383
-12.25 0.000406039
-12 0.000428598
-11.75 0.000453321
-11.5 0.000480515
-11.25 0.000510548
-11 0.000543861
-10.75 0.000580993
-10.5 0.000622603
-10.25 0.000669511
-10 0.000722746
-9.75 0.00078362
-9.5 0.000853831
-9.25 0.000935622
-9 0.00103202
-8.75 0.00114721
-8.5 0.00128719
-8.25 0.00146089
-8 0.00168229
-7.75 0.00197483
-7.5 0.00238176
-7.25 0.00299473
-7 0.00405706
-6.75 0.00655083
-6.5 0.0144842
-6.25 0.0383967
-6 0.0460622
-5.75 0.0538694
-5.5 0.0777912
-5.25 0.101699
-5 0.125076
-4.75 0.175703
-4.5 0.202234
-4.25 0.208905
-4 0.197924
-3.75 0.123591
-3.5 0.0727522
-3.25 0.058437
-3 0.0597972
-2.75 0.0511545
-2.5 0.0526948
-2.25 0.0576818
-2 0.0681584
-1.75 0.103326
-1.5 0.142148
-1.25 0.189347
-1 0.208485
-0.75 0.210763
-0.5 0.224421
-0.25 0.202707
0 0.204962
0.25 0.173174
0.5 0.132647
0.75 0.0835966
1 0.06621
1.25 0.0571795
1.5 0.0506626
1.75 0.0449708
2 0.0370454
2.25 0.0125271
2.5 0.00564538
2.75 0.00386687
3 0.00301631
3.25 0.00250438
3.5 0.00215973
3.75 0.00191257
4 0.0017285
4.25 0.00158836
4.5 0.00148057
4.75 0.00139774
5 0.00133497
5.25 0.00128896
5.5 0.00125757
5.75 0.00123975
6 0.00593851
6.25 0.00123975
6.5 0.00125757
6.75 0.00128896
7 0.00133497
7.25 0.00139774
7.5 0.00148057
7.75 0.00158836
8 0.0017285
8.25 0.00191257
8.5 0.00215973
8.75 0.00250438
9 0.00301631
9.25 0.00386687
9.5 0.00564538
9.75 0.012527
10 0.0370454
10.25 0.0449708
10.5 0.0506626
10.75 0.0571795
11 0.06621
11.25 0.0835966
11.5 0.132647
11.75 0.173174
12 0.204962
12.25 0.202707
12.5 0.224421
12.75 0.210763
13 0.208485
13.25 0.189347
13.5 0.142148
13.75 0.103326
14 0.0681584
14.25 0.0576818
14.5 0.0526948
14.75 0.0511545
15 0.0597972
15.25 0.058437
15.5 0.0727522
15.75 0.123591
16 0.197924
16.25 0.208905
16.5 0.202234
16.75 0.175703
17 0.125076
17.25 0.101699
17.5 0.0777912
17.75 0.0538694
18 0.0460622
18.25 0.0383967
18.5 0.0144842
18.75 0.00655083
19 0.00405706
19.25 0.00299473
19.5 0.00238176
19.75 0.00197483
20 0.00168229
