1 -2.08862
2 -2.2338
3 -2.41424
4 -2.65777
5 -2.96931
6 -3.3257
7 -3.71993
8 -4.18064
9 -4.65461
10 -5.13472
11 -5.62526
12 -6.11339
13 -6.5907
14 -7.08294
15 -7.57814
16 -8.06521
