-20 0.000172393
-19.75 0.00017717
-19.5 0.000182155
-19.25 0.000187361
-19 0.0001928
-18.75 0.000198487
-18.5 0.000204439
-18.25 0.000210673
-18 0.000217207
-17.75 0.000224061
-17.5 0.000231259
-17.25 0.000238824
-17 0.000246782
-16.75 0.000255163
-16.5 0.000263999
-16.25 0.000273325
-16 0.000283178
-15.75 0.000293603
-15.5 0.000304646
-15.25 0.000316361
-15 0.000328806
-14.75 0.000342046
-14.5 0.000356157
-14.25 0.000371221
-14 0.000387332
-13.75 0.000404597
-13.5 0.000423139
-13.25 0.000443097
-13 0.000464635
-12.75 0.00048794
-12.5 0.000513235
-12.25 0.000540783
-12 0.000570907
-11.75 0.000604013
-11.5 0.000640681
-11.25 0.000682091
-11 0.000735514
-10.75 0.000790856
-10.5 0.000834539
-10.25 0.000898435
-10 0.000975401
-9.75 0.00108003
-9.5 0.00122978
-9.25 0.00130415
-9 0.0014753
-8.75 0.00174702
-8.5 0.00234373
-8.25 0.00578729
-8 0.00643911
-7.75 0.00369101
-7.5 0.00551184
-7.25 0.012125
-7 0.00794471
-6.75 0.0225405
-6.5 0.039946
-6.25 0.0450473
-6 0.0498666
-5.75 0.0577626
-5.5 0.0866787
-5.25 0.132051
-5 0.165807
-4.75 0.0926038
-4.5 0.112613
-4.25 0.111939
-4 0.0867174
-3.75 0.077605
-3.5 0.100511
-3.25 0.115661
-3 0.148385
-2.75 0.170826
-2.5 0.193904
-2.25 0.226594
-2 0.211196
-1.75 0.209628
-1.5 0.228401
-1.25 0.27561
-1 0.267131
-0.75 0.260283
-0.5 0.21723
-0.25 0.161748
0 0.0714775
0.25 0.161748
0.5 0.21723
0.75 0.260283
1 0.267131
1.25 0.27561
1.5 0.228401
1.75 0.209628
2 0.211196
2.25 0.226594
2.5 0.193904
2.75 0.170826
3 0.148385
3.25 0.115661
3.5 0.100511
3.75 0.077605
4 0.0867174
4.25 0.111939
4.5 0.112613
4.75 0.0926038
5 0.165807
5.25 0.132051
5.5 0.0866787
5.75 0.0577626
6 0.0498666
6.25 0.0450473
6.5 0.039946
6.75 0.0225405
7 0.00794471
7.25 0.012125
7.5 0.00551184
7.75 0.00369101
8 0.00643911
8.25 0.00578729
8.5 0.00234373
8.75 0.00174702
9 0.0014753
9.25 0.00130415
9.5 0.00122978
9.75 0.00108003
10 0.000975401
10.25 0.000898435
10.5 0.000834539
10.75 0.000790856
11 0.000735514
11.25 0.000682091
11.5 0.000640681
11.75 0.000604013
12 0.000570907
12.25 0.000540783
12.5 0.000513235
12.75 0.00048794
13 0.000464635
13.25 0.000443097
13.5 0.000423139
13.75 0.000404597
14 0.000387332
14.25 0.000371221
14.5 0.000356157
14.75 0.000342046
15 0.000328806
15.25 0.000316361
15.5 0.000304646
15.75 0.000293603
16 0.000283178
16.25 0.000273325
16.5 0.000263999
16.75 0.000255163
17 0.000246782
17.25 0.000238824
17.5 0.000231259
17.75 0.000224061
18 0.000217207
18.25 0.000210673
18.5 0.000204439
18.75 0.000198487
19 0.0001928
19.25 0.000187361
19.5 0.000182155
19.75 0.00017717
20 0.000172393
