-20 0.000190598
-19.75 0.000196448
-19.5 0.00020259
-19.25 0.000209042
-19 0.00021583
-18.75 0.000222977
-18.5 0.000230511
-18.25 0.000238465
-18 0.000246872
-17.75 0.000255772
-17.5 0.00026521
-17.25 0.000275239
-17 0.000285923
-16.75 0.000297349
-16.5 0.000309655
-16.25 0.000323151
-16 0.000339111
-15.75 0.000372074
-15.5 0.000381468
-15.25 0.000387574
-15 0.000406969
-14.75 0.000444494
-14.5 0.000473
-14.25 0.000474126
-14 0.000499229
-13.75 0.000531132
-13.5 0.000572189
-13.25 0.000636871
-13 0.000835852
-12.75 0.00171307
-12.5 0.000896304
-12.25 0.00125098
-12 0.00111624
-11.75 0.000941142
-11.5 0.000980491
-11.25 0.00105734
-11 0.00115691
-10.75 0.0012799
-10.5 0.00143198
-10.25 0.00162324
-10 0.00187064
-9.75 0.00220417
-9.5 0.00268267
-9.25 0.00344303
-9 0.00491138
-8.75 0.00950837
-8.5 0.0329866
-8.25 0.0427448
-8 0.0481943
-7.75 0.0550274
-7.5 0.0701558
-7.25 0.109827
-7 0.153287
-6.75 0.196025
-6.5 0.196994
-6.25 0.142353
-6 0.0786475
-5.75 0.0793695
-5.5 0.0646322
-5.25 0.0553744
-5 0.0582877
-4.75 0.0675168
-4.5 0.0986965
-4.25 0.124247
-4 0.159744
-3.75 0.193719
-3.5 0.214324
-3.25 0.205508
-3 0.218102
-2.75 0.223837
-2.5 0.205612
-2.25 0.209242
-2 0.1808
-1.75 0.111017
-1.5 0.0796314
-1.25 0.0671606
-1 0.0593116
-0.75 0.0536106
-0.5 0.0490381
-0.25 0.0440583
0 0.0286928
0.25 0.0440583
0.5 0.0490381
0.75 0.0536106
1 0.0593116
1.25 0.0671606
1.5 0.0796314
1.75 0.111017
2 0.1808
2.25 0.209242
2.5 0.205612
2.75 0.223837
3 0.218102
3.25 0.205508
3.5 0.214324
3.75 0.193719
4 0.159744
4.25 0.124247
4.5 0.0986965
4.75 0.0675168
5 0.0582877
5.25 0.0553744
5.5 0.0646322
5.75 0.0793695
6 0.0786475
6.25 0.142353
6.5 0.196994
6.75 0.196025
7 0.153287
7.25 0.109827
7.5 0.0701558
7.75 0.0550274
8 0.0481943
8.25 0.0427448
8.5 0.0329866
8.75 0.00950837
9 0.00491138
9.25 0.00344303
9.5 0.00268267
9.75 0.00220417
10 0.00187064
10.25 0.00162324
10.5 0.00143198
10.75 0.0012799
11 0.00115691
11.25 0.00105734
11.5 0.000980491
11.75 0.000941142
12 0.00111624
12.25 0.00125098
12.5 0.000896304
12.75 0.00171307
13 0.000835852
13.25 0.000636871
13.5 0.000572189
13.75 0.000531132
14 0.000499229
14.25 0.000474126
14.5 0.000473
14.75 0.000444494
15 0.000406969
15.25 0.000387574
15.5 0.000381468
15.75 0.000372074
16 0.000339111
16.25 0.000323151
16.5 0.000309655
16.75 0.000297349
17 0.000285923
17.25 0.000275239
17.5 0.00026521
17.75 0.000255772
18 0.000246872
18.25 0.000238465
18.5 0.000230511
18.75 0.000222977
19 0.00021583
19.25 0.000209042
19.5 0.00020259
19.75 0.000196448
20 0.000190598
