0 0
0.01 0.000135529
0.02 0.0246632
0.03 -0.001243
0.04 -0.00345592
0.05 -0.00583875
0.06 0.0125893
0.07 0.00531805
0.08 0.00536585
0.09 0.0279748
0.1 0.0485354
0.11 0.045356
0.12 0.0146094
0.13 0.0341569
0.14 0.0268819
0.15 0.0181798
0.16 0.0588454
0.17 0.0499134
0.18 0.0406972
0.19 0.0558685
0.2 0.044512
0.21 0.0569756
0.22 0.0723852
0.23 0.0891539
0.24 0.044092
0.25 0.0819171
0.26 0.0689131
0.27 0.0561972
0.28 0.0942011
0.29 0.130079
0.3 0.114078
0.31 0.123502
0.32 0.110486
0.33 0.12871
0.34 0.0950493
0.35 0.106791
0.36 0.13949
0.37 0.121866
0.38 0.104258
0.39 0.134004
0.4 0.119966
0.41 0.133296
0.42 0.142408
0.43 0.154099
0.44 0.159396
0.45 0.163681
0.46 0.142579
0.47 0.150215
0.48 0.183273
0.49 0.167467
0.5 0.149276
